,vowel,time_point,x,y,token
2524,u,24,483.11,253.22,5
2525,u,25,485.83,250.46,5
2526,u,26,488.53,247.7,5
2527,u,27,491.18,244.88,5
2528,u,28,493.8,242.01,5
2529,u,29,496.44,239.17,5
2530,u,30,499.14,236.41,5
2531,u,31,501.94,233.83,5
2532,u,32,504.89,231.4,5
2533,u,33,507.98,229.01,5
2534,u,34,511.19,226.74,5
2535,u,35,514.5,224.68,5
2536,u,36,517.9,222.92,5
2537,u,37,521.37,221.5,5
2538,u,38,524.97,220.2,5
2539,u,39,528.69,219.01,5
2540,u,40,532.46,218.0,5
2541,u,41,536.27,217.2,5
2542,u,42,540.06,216.65,5
2543,u,43,543.89,216.26,5
2544,u,44,547.76,215.98,5
2545,u,45,551.64,215.82,5
2546,u,46,555.5,215.8,5
2547,u,47,559.33,215.93,5
2548,u,48,563.16,216.31,5
2549,u,49,567.01,217.01,5
2550,u,50,570.83,217.96,5
2551,u,51,574.55,219.12,5
2552,u,52,578.11,220.43,5
2553,u,53,581.48,221.99,5
2554,u,54,584.71,224.01,5
2555,u,55,587.85,226.35,5
2556,u,56,590.91,228.84,5
2557,u,57,593.95,231.32,5
2558,u,58,596.98,233.7,5
2559,u,59,600.0,236.1,5
2560,u,60,603.0,238.56,5
2561,u,61,605.93,241.07,5
2562,u,62,608.77,243.67,5
2563,u,63,611.5,246.34,5
2564,u,64,614.14,249.14,5
2565,u,65,616.7,252.02,5
2566,u,66,619.2,254.98,5
2567,u,67,621.64,257.98,5
2568,u,68,624.03,261.0,5
2569,u,69,626.28,264.13,5
2570,u,70,628.44,267.34,5
2571,u,71,630.59,270.56,5
2572,u,72,632.82,273.7,5
2573,u,73,635.21,276.7,5
2574,u,74,637.78,279.54,5
2575,u,75,640.49,282.28,5
2576,u,76,643.27,284.96,5
2577,u,77,646.09,287.61,5
2578,u,78,648.89,290.27,5
2579,u,79,651.66,292.95,5
2580,u,80,654.44,295.62,5
2581,u,81,657.24,298.27,5
2582,u,82,660.05,300.91,5
2583,u,83,662.87,303.53,5
2584,u,84,665.73,306.12,5
2585,u,85,668.65,308.64,5
2586,u,86,671.59,311.14,5
2587,u,87,674.52,313.66,5
2588,u,88,677.37,316.24,5
2589,u,89,680.12,318.92,5
2590,u,90,682.8,321.69,5
2591,u,91,685.42,324.52,5
2592,u,92,687.99,327.41,5
2593,u,93,690.51,330.33,5
2594,u,94,692.98,333.27,5
2595,u,95,695.42,336.25,5
2596,u,96,697.81,339.27,5
2597,u,97,700.17,342.33,5
2598,u,98,702.47,345.43,5
2599,u,99,704.72,348.56,5
2600,u,0,444.34,307.73,6
2601,u,1,446.28,303.96,6
2602,u,2,448.31,300.22,6
2603,u,3,450.41,296.53,6
2604,u,4,452.58,292.89,6
2605,u,5,454.82,289.29,6
2606,u,6,457.13,285.75,6
2607,u,7,459.54,282.27,6
2608,u,8,462.02,278.83,6
2609,u,9,464.54,275.41,6
2610,u,10,467.07,271.99,6
2611,u,11,469.56,268.57,6
2612,u,12,472.06,265.14,6
2613,u,13,474.57,261.72,6
2614,u,14,477.09,258.31,6
2615,u,15,479.64,254.92,6
2616,u,16,482.22,251.56,6
2617,u,17,484.82,248.21,6
2618,u,18,487.44,244.87,6
2619,u,19,490.09,241.56,6
2620,u,20,492.75,238.26,6
2621,u,21,495.44,234.99,6
2622,u,22,498.12,231.66,6
2623,u,23,500.8,228.3,6
2624,u,24,503.53,225.0,6
2625,u,25,506.36,221.86,6
2626,u,26,509.34,218.96,6
2627,u,27,512.54,216.23,6
2628,u,28,515.95,213.54,6
2629,u,29,519.55,211.05,6
2630,u,30,523.28,208.91,6
2631,u,31,527.1,207.25,6
2632,u,32,531.02,206.07,6
2633,u,33,535.1,205.03,6
2634,u,34,539.31,204.13,6
2635,u,35,543.57,203.44,6
2636,u,36,547.84,202.99,6
2637,u,37,552.06,202.81,6
2638,u,38,556.32,202.84,6
2639,u,39,560.61,203.07,6
2640,u,40,564.87,203.47,6
2641,u,41,569.06,204.04,6
2642,u,42,573.14,204.79,6
2643,u,43,577.15,206.0,6
2644,u,44,581.1,207.63,6
2645,u,45,584.97,209.55,6
2646,u,46,588.76,211.61,6
2647,u,47,592.46,213.67,6
2648,u,48,596.09,215.81,6
2649,u,49,599.67,218.14,6
2650,u,50,603.17,220.61,6
2651,u,51,606.55,223.2,6
2652,u,52,609.81,225.88,6
2653,u,53,612.94,228.67,6
2654,u,54,616.01,231.62,6
2655,u,55,618.98,234.71,6
2656,u,56,621.82,237.9,6
2657,u,57,624.51,241.17,6
2658,u,58,627.03,244.52,6
2659,u,59,629.39,248.02,6
2660,u,60,631.66,251.61,6
2661,u,61,633.9,255.24,6
2662,u,62,636.16,258.86,6
2663,u,63,638.47,262.42,6
2664,u,64,640.76,266.02,6
2665,u,65,643.05,269.62,6
2666,u,66,645.38,273.18,6
2667,u,67,647.8,276.64,6
2668,u,68,650.37,279.94,6
2669,u,69,653.12,283.16,6
2670,u,70,656.03,286.3,6
2671,u,71,659.09,289.32,6
2672,u,72,662.26,292.16,6
2673,u,73,665.53,294.78,6
2674,u,74,668.94,297.18,6
2675,u,75,672.53,299.43,6
2676,u,76,676.21,301.58,6
2677,u,77,679.93,303.7,6
2678,u,78,683.62,305.84,6
2679,u,79,687.26,308.01,6
2680,u,80,690.94,310.14,6
2681,u,81,694.62,312.27,6
2682,u,82,698.27,314.42,6
2683,u,83,701.87,316.65,6
2684,u,84,705.4,318.97,6
2685,u,85,708.91,321.37,6
2686,u,86,712.39,323.85,6
2687,u,87,715.78,326.42,6
2688,u,88,719.06,329.09,6
2689,u,89,722.21,331.87,6
2690,u,90,725.23,334.81,6
2691,u,91,728.16,337.88,6
2692,u,92,731.02,341.05,6
2693,u,93,733.84,344.25,6
2694,u,94,736.62,347.44,6
2695,u,95,739.38,350.65,6
2696,u,96,742.11,353.9,6
2697,u,97,744.8,357.19,6
2698,u,98,747.44,360.51,6
2699,u,99,750.04,363.86,6
2700,u,0,435.83,340.89,7
2701,u,1,436.36,337.19,7
2702,u,2,437.0,333.52,7
2703,u,3,437.73,329.85,7
2704,u,4,438.51,326.2,7
2705,u,5,439.33,322.57,7
2706,u,6,440.2,318.95,7
2707,u,7,441.17,315.35,7
2708,u,8,442.21,311.77,7
2709,u,9,443.32,308.19,7
2710,u,10,444.46,304.64,7
2711,u,11,445.64,301.11,7
2712,u,12,446.89,297.6,7
2713,u,13,448.21,294.11,7
2714,u,14,449.56,290.62,7
2715,u,15,450.92,287.15,7
2716,u,16,452.27,283.68,7
2717,u,17,453.62,280.19,7
2718,u,18,454.99,276.71,7
2719,u,19,456.39,273.24,7
2720,u,20,457.83,269.81,7
2721,u,21,459.35,266.43,7
2722,u,22,460.95,263.06,7
2723,u,23,462.64,259.7,7
2724,u,24,464.44,256.39,7
2725,u,25,466.33,253.17,7
2726,u,26,468.33,250.07,7
2727,u,27,470.48,247.09,7
2728,u,28,472.83,244.18,7
2729,u,29,475.33,241.36,7
2730,u,30,477.92,238.62,7
2731,u,31,480.56,235.98,7
2732,u,32,483.22,233.41,7
2733,u,33,485.98,230.87,7
2734,u,34,488.83,228.4,7
2735,u,35,491.77,226.05,7
2736,u,36,494.78,223.88,7
2737,u,37,497.87,221.9,7
2738,u,38,501.09,219.97,7
2739,u,39,504.4,218.14,7
2740,u,40,507.8,216.49,7
2741,u,41,511.25,215.07,7
2742,u,42,514.74,213.94,7
2743,u,43,518.3,212.95,7
2744,u,44,521.93,212.03,7
2745,u,45,525.61,211.23,7
2746,u,46,529.3,210.55,7
2747,u,47,533.0,210.03,7
2748,u,48,536.7,209.6,7
2749,u,49,540.44,209.24,7
2750,u,50,544.18,208.98,7
2751,u,51,547.91,208.84,7
2752,u,52,551.62,208.87,7
2753,u,53,555.3,209.16,7
2754,u,54,559.0,209.79,7
2755,u,55,562.67,210.67,7
2756,u,56,566.3,211.7,7
2757,u,57,569.86,212.8,7
2758,u,58,573.35,213.95,7
2759,u,59,576.82,215.37,7
2760,u,60,580.23,217.01,7
2761,u,61,583.56,218.81,7
2762,u,62,586.76,220.73,7
2763,u,63,589.81,222.73,7
2764,u,64,592.79,224.95,7
2765,u,65,595.68,227.37,7
2766,u,66,598.46,229.95,7
2767,u,67,601.1,232.63,7
2768,u,68,603.57,235.36,7
2769,u,69,605.9,238.23,7
2770,u,70,608.12,241.23,7
2771,u,71,610.28,244.3,7
2772,u,72,612.4,247.41,7
2773,u,73,614.52,250.48,7
2774,u,74,616.63,253.56,7
2775,u,75,618.69,256.67,7
2776,u,76,620.75,259.78,7
2777,u,77,622.82,262.88,7
2778,u,78,624.94,265.95,7
2779,u,79,627.1,268.99,7
2780,u,80,629.29,272.01,7
2781,u,81,631.52,275.02,7
2782,u,82,633.78,277.98,7
2783,u,83,636.09,280.91,7
2784,u,84,638.45,283.78,7
2785,u,85,640.87,286.61,7
2786,u,86,643.35,289.41,7
2787,u,87,645.87,292.16,7
2788,u,88,648.43,294.89,7
2789,u,89,651.01,297.57,7
2790,u,90,653.64,300.21,7
2791,u,91,656.32,302.81,7
2792,u,92,659.01,305.39,7
2793,u,93,661.71,307.97,7
2794,u,94,664.38,310.58,7
2795,u,95,667.04,313.19,7
2796,u,96,669.7,315.81,7
2797,u,97,672.35,318.43,7
2798,u,98,675.0,321.05,7
2799,u,99,677.65,323.67,7
2800,u,0,428.31,341.92,8
2801,u,1,428.94,337.42,8
2802,u,2,429.77,332.94,8
2803,u,3,430.76,328.5,8
2804,u,4,431.85,324.09,8
2805,u,5,432.99,319.72,8
2806,u,6,434.2,315.38,8
2807,u,7,435.59,311.06,8
2808,u,8,437.13,306.77,8
2809,u,9,438.79,302.52,8
2810,u,10,440.51,298.32,8
2811,u,11,442.3,294.19,8
2812,u,12,444.25,290.09,8
2813,u,13,446.32,286.04,8
2814,u,14,448.5,282.04,8
2815,u,15,450.75,278.09,8
2816,u,16,453.04,274.2,8
2817,u,17,455.43,270.35,8
2818,u,18,457.93,266.54,8
2819,u,19,460.52,262.79,8
2820,u,20,463.18,259.11,8
2821,u,21,465.9,255.52,8
2822,u,22,468.7,251.93,8
2823,u,23,471.61,248.35,8
2824,u,24,474.63,244.89,8
2825,u,25,477.8,241.63,8
2826,u,26,481.11,238.68,8
2827,u,27,484.64,235.99,8
2828,u,28,488.42,233.44,8
2829,u,29,492.37,231.07,8
2830,u,30,496.42,228.88,8
2831,u,31,500.51,226.91,8
2832,u,32,504.62,225.12,8
2833,u,33,508.81,223.4,8
2834,u,34,513.08,221.78,8
2835,u,35,517.39,220.28,8
2836,u,36,521.73,218.93,8
2837,u,37,526.09,217.72,8
2838,u,38,530.49,216.53,8
2839,u,39,534.92,215.41,8
2840,u,40,539.38,214.44,8
2841,u,41,543.84,213.71,8
2842,u,42,548.31,213.29,8
2843,u,43,552.86,213.34,8
2844,u,44,557.45,213.82,8
2845,u,45,562.01,214.63,8
2846,u,46,566.46,215.68,8
2847,u,47,570.72,216.88,8
2848,u,48,574.83,218.51,8
2849,u,49,578.83,220.68,8
2850,u,50,582.71,223.22,8
2851,u,51,586.49,225.93,8
2852,u,52,590.15,228.65,8
2853,u,53,593.75,231.36,8
2854,u,54,597.32,234.24,8
2855,u,55,600.79,237.26,8
2856,u,56,604.09,240.41,8
2857,u,57,607.17,243.7,8
2858,u,58,609.99,247.12,8
2859,u,59,612.64,250.77,8
2860,u,60,615.15,254.57,8
2861,u,61,617.57,258.47,8
2862,u,62,619.91,262.4,8
2863,u,63,622.19,266.32,8
2864,u,64,624.3,270.36,8
2865,u,65,626.31,274.45,8
2866,u,66,628.33,278.54,8
2867,u,67,630.47,282.52,8
2868,u,68,632.84,286.33,8
2869,u,69,635.44,290.03,8
2870,u,70,638.23,293.64,8
2871,u,71,641.16,297.16,8
2872,u,72,644.2,300.55,8
2873,u,73,647.31,303.81,8
2874,u,74,650.53,306.96,8
2875,u,75,653.89,310.02,8
2876,u,76,657.37,312.99,8
2877,u,77,660.93,315.83,8
2878,u,78,664.56,318.54,8
2879,u,79,668.29,321.06,8
2880,u,80,672.17,323.41,8
2881,u,81,676.12,325.67,8
2882,u,82,680.07,327.94,8
2883,u,83,683.95,330.3,8
2884,u,84,687.72,332.81,8
2885,u,85,691.48,335.39,8
2886,u,86,695.19,338.03,8
2887,u,87,698.83,340.76,8
2888,u,88,702.35,343.6,8
2889,u,89,705.72,346.57,8
2890,u,90,708.94,349.72,8
2891,u,91,712.06,353.02,8
2892,u,92,715.13,356.39,8
2893,u,93,718.17,359.78,8
2894,u,94,721.24,363.13,8
2895,u,95,724.31,366.47,8
2896,u,96,727.36,369.82,8
2897,u,97,730.4,373.19,8
2898,u,98,733.43,376.57,8
2899,u,99,736.44,379.96,8
2900,u,0,449.34,326.17,9
2901,u,1,449.93,322.66,9
2902,u,2,450.62,319.17,9
2903,u,3,451.38,315.7,9
2904,u,4,452.2,312.24,9
2905,u,5,453.05,308.79,9
2906,u,6,453.95,305.36,9
2907,u,7,454.94,301.95,9
2908,u,8,456.0,298.55,9
2909,u,9,457.12,295.16,9
2910,u,10,458.28,291.81,9
2911,u,11,459.47,288.47,9
2912,u,12,460.74,285.15,9
2913,u,13,462.08,281.85,9
2914,u,14,463.49,278.58,9
2915,u,15,464.96,275.34,9
2916,u,16,466.48,272.14,9
2917,u,17,468.11,268.99,9
2918,u,18,469.83,265.88,9
2919,u,19,471.6,262.79,9
2920,u,20,473.39,259.71,9
2921,u,21,475.17,256.63,9
2922,u,22,476.92,253.53,9
2923,u,23,478.68,250.43,9
2924,u,24,480.48,247.34,9
2925,u,25,482.33,244.31,9
2926,u,26,484.26,241.37,9
2927,u,27,486.31,238.48,9
2928,u,28,488.48,235.62,9
2929,u,29,490.75,232.84,9
2930,u,30,493.12,230.16,9
2931,u,31,495.58,227.64,9
2932,u,32,498.15,225.26,9
2933,u,33,500.87,222.92,9
2934,u,34,503.73,220.69,9
2935,u,35,506.69,218.63,9
2936,u,36,509.73,216.83,9
2937,u,37,512.84,215.3,9
2938,u,38,516.08,213.87,9
2939,u,39,519.43,212.55,9
2940,u,40,522.84,211.38,9
2941,u,41,526.29,210.41,9
2942,u,42,529.73,209.67,9
2943,u,43,533.2,209.0,9
2944,u,44,536.71,208.37,9
2945,u,45,540.25,207.83,9
2946,u,46,543.79,207.41,9
2947,u,47,547.33,207.16,9
2948,u,48,550.88,207.04,9
2949,u,49,554.44,207.0,9
2950,u,50,558.0,207.03,9
2951,u,51,561.56,207.12,9
2952,u,52,565.1,207.26,9
2953,u,53,568.65,207.5,9
2954,u,54,572.22,207.94,9
2955,u,55,575.78,208.53,9
2956,u,56,579.28,209.25,9
2957,u,57,582.69,210.05,9
2958,u,58,585.99,211.02,9
2959,u,59,589.24,212.43,9
2960,u,60,592.42,214.16,9
2961,u,61,595.5,216.11,9
2962,u,62,598.48,218.14,9
2963,u,63,601.33,220.16,9
2964,u,64,604.13,222.35,9
2965,u,65,606.86,224.7,9
2966,u,66,609.48,227.19,9
2967,u,67,611.94,229.77,9
2968,u,68,614.2,232.43,9
2969,u,69,616.32,235.23,9
2970,u,70,618.32,238.17,9
2971,u,71,620.25,241.2,9
2972,u,72,622.13,244.25,9
2973,u,73,623.99,247.29,9
2974,u,74,625.84,250.31,9
2975,u,75,627.67,253.36,9
2976,u,76,629.46,256.43,9
2977,u,77,631.24,259.51,9
2978,u,78,633.0,262.6,9
2979,u,79,634.74,265.71,9
2980,u,80,636.43,268.83,9
2981,u,81,638.11,271.97,9
2982,u,82,639.79,275.1,9
2983,u,83,641.52,278.2,9
2984,u,84,643.29,281.28,9
2985,u,85,645.08,284.36,9
2986,u,86,646.91,287.43,9
2987,u,87,648.8,290.45,9
2988,u,88,650.78,293.39,9
2989,u,89,652.88,296.21,9
2990,u,90,655.15,298.92,9
2991,u,91,657.54,301.55,9
2992,u,92,660.0,304.14,9
2993,u,93,662.46,306.73,9
2994,u,94,664.86,309.36,9
2995,u,95,667.23,312.01,9
2996,u,96,669.6,314.66,9
2997,u,97,671.96,317.31,9
2998,u,98,674.33,319.97,9
2999,u,99,676.69,322.62,9
3000,u,0,455.86,325.06,10
3001,u,1,456.76,320.94,10
3002,u,2,457.8,316.85,10
3003,u,3,458.96,312.79,10
3004,u,4,460.22,308.76,10
3005,u,5,461.55,304.77,10
3006,u,6,462.98,300.83,10
3007,u,7,464.58,296.94,10
3008,u,8,466.27,293.07,10
3009,u,9,468.0,289.22,10
3010,u,10,469.68,285.35,10
3011,u,11,471.28,281.45,10
3012,u,12,472.82,277.52,10
3013,u,13,474.35,273.59,10
3014,u,14,475.88,269.67,10
3015,u,15,477.45,265.76,10
3016,u,16,479.07,261.88,10
3017,u,17,480.71,257.97,10
3018,u,18,482.41,254.06,10
3019,u,19,484.17,250.2,10
3020,u,20,486.05,246.45,10
3021,u,21,488.07,242.86,10
3022,u,22,490.36,239.34,10
3023,u,23,492.9,235.89,10
3024,u,24,495.64,232.58,10
3025,u,25,498.54,229.47,10
3026,u,26,501.53,226.62,10
3027,u,27,504.69,223.86,10
3028,u,28,508.08,221.14,10
3029,u,29,511.66,218.62,10
3030,u,30,515.37,216.49,10
3031,u,31,519.17,214.93,10
3032,u,32,523.06,213.9,10
3033,u,33,527.14,212.99,10
3034,u,34,531.33,212.21,10
3035,u,35,535.58,211.55,10
3036,u,36,539.82,211.04,10
3037,u,37,544.01,210.64,10
3038,u,38,548.21,210.28,10
3039,u,39,552.43,209.97,10
3040,u,40,556.65,209.73,10
3041,u,41,560.86,209.59,10
3042,u,42,565.05,209.6,10
3043,u,43,569.26,209.92,10
3044,u,44,573.49,210.53,10
3045,u,45,577.68,211.36,10
3046,u,46,581.79,212.33,10
3047,u,47,585.78,213.37,10
3048,u,48,589.68,214.73,10
3049,u,49,593.52,216.52,10
3050,u,50,597.28,218.61,10
3051,u,51,600.93,220.88,10
3052,u,52,604.46,223.2,10
3053,u,53,607.86,225.59,10
3054,u,54,611.17,228.18,10
3055,u,55,614.4,230.94,10
3056,u,56,617.55,233.79,10
3057,u,57,620.63,236.69,10
3058,u,58,623.66,239.59,10
3059,u,59,626.63,242.57,10
3060,u,60,629.54,245.62,10
3061,u,61,632.41,248.73,10
3062,u,62,635.24,251.86,10
3063,u,63,638.03,255.01,10
3064,u,64,640.73,258.25,10
3065,u,65,643.38,261.53,10
3066,u,66,646.02,264.82,10
3067,u,67,648.71,268.06,10
3068,u,68,651.48,271.22,10
3069,u,69,654.32,274.35,10
3070,u,70,657.21,277.46,10
3071,u,71,660.16,280.5,10
3072,u,72,663.2,283.41,10
3073,u,73,666.34,286.16,10
3074,u,74,669.64,288.7,10
3075,u,75,673.09,291.11,10
3076,u,76,676.62,293.44,10
3077,u,77,680.19,295.74,10
3078,u,78,683.72,298.06,10
3079,u,79,687.21,300.42,10
3080,u,80,690.71,302.77,10
3081,u,81,694.22,305.11,10
3082,u,82,697.71,307.47,10
3083,u,83,701.18,309.86,10
3084,u,84,704.61,312.3,10
3085,u,85,708.01,314.78,10
3086,u,86,711.4,317.29,10
3087,u,87,714.77,319.81,10
3088,u,88,718.15,322.34,10
3089,u,89,721.53,324.85,10
3090,u,90,724.93,327.34,10
3091,u,91,728.34,329.82,10
3092,u,92,731.73,332.33,10
3093,u,93,735.09,334.86,10
3094,u,94,738.41,337.44,10
3095,u,95,741.7,340.08,10
3096,u,96,744.96,342.75,10
3097,u,97,748.19,345.46,10
3098,u,98,751.38,348.21,10
3099,u,99,754.55,350.98,10
3100,u,0,448.34,325.91,11
3101,u,1,449.06,321.98,11
3102,u,2,449.9,318.08,11
3103,u,3,450.83,314.19,11
3104,u,4,451.85,310.34,11
3105,u,5,452.91,306.5,11
3106,u,6,454.06,302.69,11
3107,u,7,455.32,298.92,11
3108,u,8,456.67,295.16,11
3109,u,9,458.06,291.42,11
3110,u,10,459.45,287.67,11
3111,u,11,460.81,283.92,11
3112,u,12,462.15,280.16,11
3113,u,13,463.51,276.39,11
3114,u,14,464.91,272.65,11
3115,u,15,466.37,268.96,11
3116,u,16,467.92,265.32,11
3117,u,17,469.59,261.69,11
3118,u,18,471.4,258.1,11
3119,u,19,473.31,254.57,11
3120,u,20,475.33,251.13,11
3121,u,21,477.43,247.8,11
3122,u,22,479.71,244.56,11
3123,u,23,482.16,241.39,11
3124,u,24,484.75,238.3,11
3125,u,25,487.43,235.31,11
3126,u,26,490.17,232.44,11
3127,u,27,492.96,229.61,11
3128,u,28,495.87,226.79,11
3129,u,29,498.9,224.09,11
3130,u,30,502.03,221.58,11
3131,u,31,505.27,219.37,11
3132,u,32,508.65,217.44,11
3133,u,33,512.21,215.61,11
3134,u,34,515.91,213.92,11
3135,u,35,519.69,212.46,11
3136,u,36,523.51,211.28,11
3137,u,37,527.33,210.41,11
3138,u,38,531.21,209.64,11
3139,u,39,535.15,208.93,11
3140,u,40,539.12,208.31,11
3141,u,41,543.1,207.78,11
3142,u,42,547.06,207.35,11
3143,u,43,551.04,206.98,11
3144,u,44,555.02,206.65,11
3145,u,45,559.01,206.39,11
3146,u,46,562.99,206.22,11
3147,u,47,566.95,206.16,11
3148,u,48,570.94,206.39,11
3149,u,49,574.94,206.94,11
3150,u,50,578.91,207.74,11
3151,u,51,582.81,208.69,11
3152,u,52,586.59,209.72,11
3153,u,53,590.27,210.99,11
3154,u,54,593.88,212.71,11
3155,u,55,597.4,214.75,11
3156,u,56,600.81,216.99,11
3157,u,57,604.09,219.29,11
3158,u,58,607.24,221.63,11
3159,u,59,610.34,224.17,11
3160,u,60,613.35,226.9,11
3161,u,61,616.2,229.77,11
3162,u,62,618.84,232.74,11
3163,u,63,621.25,235.8,11
3164,u,64,623.52,239.05,11
3165,u,65,625.67,242.44,11
3166,u,66,627.7,245.93,11
3167,u,67,629.62,249.46,11
3168,u,68,631.42,253.0,11
3169,u,69,633.07,256.62,11
3170,u,70,634.61,260.31,11
3171,u,71,636.12,264.01,11
3172,u,72,637.68,267.69,11
3173,u,73,639.37,271.29,11
3174,u,74,641.18,274.86,11
3175,u,75,643.06,278.42,11
3176,u,76,645.03,281.93,11
3177,u,77,647.11,285.33,11
3178,u,78,649.33,288.58,11
3179,u,79,651.73,291.67,11
3180,u,80,654.36,294.66,11
3181,u,81,657.17,297.55,11
3182,u,82,660.09,300.33,11
3183,u,83,663.07,303.02,11
3184,u,84,666.06,305.6,11
3185,u,85,669.16,308.08,11
3186,u,86,672.34,310.5,11
3187,u,87,675.57,312.87,11
3188,u,88,678.8,315.23,11
3189,u,89,682.01,317.6,11
3190,u,90,685.23,319.94,11
3191,u,91,688.47,322.27,11
3192,u,92,691.71,324.6,11
3193,u,93,694.94,326.93,11
3194,u,94,698.16,329.28,11
3195,u,95,701.38,331.64,11
3196,u,96,704.58,334.01,11
3197,u,97,707.78,336.38,11
3198,u,98,710.98,338.77,11
3199,u,99,714.17,341.16,11
3200,u,0,431.83,314.46,12
3201,u,1,434.02,310.89,12
3202,u,2,436.27,307.34,12
3203,u,3,438.58,303.83,12
3204,u,4,440.93,300.36,12
3205,u,5,443.33,296.92,12
3206,u,6,445.78,293.53,12
3207,u,7,448.31,290.19,12
3208,u,8,450.89,286.88,12
3209,u,9,453.49,283.58,12
3210,u,10,456.09,280.28,12
3211,u,11,458.64,276.95,12
3212,u,12,461.16,273.58,12
3213,u,13,463.66,270.19,12
3214,u,14,466.2,266.85,12
3215,u,15,468.81,263.58,12
3216,u,16,471.53,260.42,12
3217,u,17,474.37,257.34,12
3218,u,18,477.31,254.31,12
3219,u,19,480.33,251.37,12
3220,u,20,483.43,248.53,12
3221,u,21,486.59,245.81,12
3222,u,22,489.83,243.19,12
3223,u,23,493.17,240.64,12
3224,u,24,496.59,238.17,12
3225,u,25,500.06,235.78,12
3226,u,26,503.56,233.48,12
3227,u,27,507.09,231.21,12
3228,u,28,510.65,228.92,12
3229,u,29,514.28,226.73,12
3230,u,30,517.97,224.71,12
3231,u,31,521.74,222.97,12
3232,u,32,525.62,221.48,12
3233,u,33,529.6,220.05,12
3234,u,34,533.68,218.78,12
3235,u,35,537.8,217.78,12
3236,u,36,541.93,217.15,12
3237,u,37,546.06,216.96,12
3238,u,38,550.24,217.06,12
3239,u,39,554.45,217.39,12
3240,u,40,558.66,217.91,12
3241,u,41,562.83,218.56,12
3242,u,42,566.93,219.31,12
3243,u,43,571.02,220.26,12
3244,u,44,575.09,221.43,12
3245,u,45,579.11,222.76,12
3246,u,46,583.05,224.22,12
3247,u,47,586.9,225.76,12
3248,u,48,590.67,227.51,12
3249,u,49,594.37,229.52,12
3250,u,50,598.01,231.71,12
3251,u,51,601.55,234.02,12
3252,u,52,605.0,236.39,12
3253,u,53,608.36,238.84,12
3254,u,54,611.67,241.45,12
3255,u,55,614.9,244.19,12
3256,u,56,618.02,247.04,12
3257,u,57,621.01,249.96,12
3258,u,58,623.86,252.97,12
3259,u,59,626.61,256.12,12
3260,u,60,629.28,259.38,12
3261,u,61,631.87,262.72,12
3262,u,62,634.4,266.09,12
3263,u,63,636.83,269.5,12
3264,u,64,639.1,273.04,12
3265,u,65,641.27,276.66,12
3266,u,66,643.47,280.26,12
3267,u,67,645.78,283.74,12
3268,u,68,648.32,287.02,12
3269,u,69,651.09,290.14,12
3270,u,70,654.02,293.16,12
3271,u,71,657.05,296.09,12
3272,u,72,660.14,298.96,12
3273,u,73,663.24,301.79,12
3274,u,74,666.36,304.58,12
3275,u,75,669.54,307.32,12
3276,u,76,672.76,310.01,12
3277,u,77,676.01,312.67,12
3278,u,78,679.29,315.29,12
3279,u,79,682.61,317.85,12
3280,u,80,685.99,320.34,12
3281,u,81,689.39,322.8,12
3282,u,82,692.78,325.28,12
3283,u,83,696.13,327.8,12
3284,u,84,699.44,330.38,12
3285,u,85,702.81,332.97,12
3286,u,86,706.15,335.6,12
3287,u,87,709.37,338.32,12
3288,u,88,712.38,341.18,12
3289,u,89,715.09,344.23,12
3290,u,90,717.58,347.54,12
3291,u,91,719.91,351.05,12
3292,u,92,722.14,354.66,12
3293,u,93,724.33,358.3,12
3294,u,94,726.53,361.88,12
3295,u,95,728.73,365.44,12
3296,u,96,730.91,369.03,12
3297,u,97,733.06,372.63,12
3298,u,98,735.18,376.25,12
3299,u,99,737.27,379.9,12
3300,u,0,454.34,359.0,13
3301,u,1,455.29,354.74,13
3302,u,2,456.24,350.49,13
3303,u,3,457.19,346.23,13
3304,u,4,458.14,341.98,13
3305,u,5,459.09,337.72,13
3306,u,6,460.03,333.46,13
3307,u,7,460.98,329.21,13
3308,u,8,461.92,324.95,13
3309,u,9,462.86,320.69,13
3310,u,10,463.82,316.44,13
3311,u,11,464.78,312.18,13
3312,u,12,465.71,307.91,13
3313,u,13,466.66,303.63,13
3314,u,14,467.67,299.38,13
3315,u,15,468.76,295.18,13
3316,u,16,469.98,291.04,13
3317,u,17,471.46,286.96,13
3318,u,18,473.13,282.93,13
3319,u,19,474.95,278.93,13
3320,u,20,476.82,274.97,13
3321,u,21,478.68,271.02,13
3322,u,22,480.57,267.09,13
3323,u,23,482.53,263.18,13
3324,u,24,484.55,259.3,13
3325,u,25,486.64,255.47,13
3326,u,26,488.79,251.7,13
3327,u,27,491.02,247.96,13
3328,u,28,493.35,244.23,13
3329,u,29,495.8,240.55,13
3330,u,30,498.36,237.0,13
3331,u,31,501.05,233.63,13
3332,u,32,503.9,230.44,13
3333,u,33,507.0,227.3,13
3334,u,34,510.29,224.29,13
3335,u,35,513.74,221.51,13
3336,u,36,517.31,219.03,13
3337,u,37,520.98,216.9,13
3338,u,38,524.84,214.86,13
3339,u,39,528.87,212.95,13
3340,u,40,533.01,211.31,13
3341,u,41,537.21,210.05,13
3342,u,42,541.42,209.28,13
3343,u,43,545.72,208.75,13
3344,u,44,550.09,208.39,13
3345,u,45,554.5,208.22,13
